"game_id","group_id","group_name","opponent_team_id","min","plus_minus","pts","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","reb","ast","tov","stl","blk","pf","home_team_id","away_team_id"
"0022500110","-203944-1628978-1629675-1630183-1630538-","Randle; DiVincenzo; Reid; McDaniels; Hyland",1610612754,"2.933333",-6,6,2,4,"0.5",0,1,"0.0",2,2,"1.0",1,1,1,0,0,2,1610612750,1610612754
"0022500110","-203944-1628978-1629675-1630538-1641740-","Randle; DiVincenzo; Reid; Hyland; Clark",1610612754,"2.9",5,10,4,8,"0.5",2,3,"0.667",0,0,"0.0",5,2,0,1,0,1,1610612750,1610612754
"0022500110","-201144-203944-1629675-1630183-1630545-","Conley; Randle; Reid; McDaniels; Shannon Jr.",1610612754,"1.9",-1,1,0,6,"0.0",0,2,"0.0",1,2,"0.5",5,0,0,0,1,1,1610612750,1610612754
"0022500110","-201144-203497-203944-1628978-1630545-","Conley; Gobert; Randle; DiVincenzo; Shannon Jr.",1610612754,"1.8",-5,0,0,1,"0.0",0,1,"0.0",0,0,"0.0",1,0,3,0,0,1,1610612750,1610612754
"0022500110","-203497-1628978-1629675-1630183-1630538-","Gobert; DiVincenzo; Reid; McDaniels; Hyland",1610612754,"1.316667",-3,0,0,2,"0.0",0,1,"0.0",0,0,"0.0",1,0,0,0,0,0,1610612750,1610612754
"0022500110","-203944-1628978-1629675-1630545-1641740-","Randle; DiVincenzo; Reid; Shannon Jr.; Clark",1610612754,"1.25",0,4,1,2,"0.5",0,0,"0.0",2,2,"1.0",0,0,1,1,0,0,1610612750,1610612754
"0022500110","-201144-203944-1628978-1629675-1630183-","Conley; Randle; DiVincenzo; Reid; McDaniels",1610612754,"1.15",3,5,2,2,"1.0",1,1,"1.0",0,0,"0.0",1,1,0,0,0,0,1610612750,1610612754
"0022500110","-201144-203497-1629675-1630183-1630545-","Conley; Gobert; Reid; McDaniels; Shannon Jr.",1610612754,"1.083333",0,3,1,2,"0.5",1,2,"0.5",0,0,"0.0",0,0,0,1,0,0,1610612750,1610612754
"0022500498","-201144-203497-1629675-1630162-1641740-","Conley; Gobert; Reid; Edwards; Clark",1610612764,"7.1",14,22,9,16,"0.563",3,7,"0.429",1,1,"1.0",10,5,4,3,1,1,1610612764,1610612750
"0022500542","-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612739,"13.55",-8,28,13,26,"0.5",2,8,"0.25",0,0,"0.0",11,7,3,1,0,3,1610612739,1610612750
"0022500542","-203944-1629675-1630162-1630538-1641740-","Randle; Reid; Edwards; Hyland; Clark",1610612739,"6.383333",0,17,6,10,"0.6",2,3,"0.667",3,3,"1.0",5,4,2,1,1,1,1610612739,1610612750
"0022500542","-203497-1628978-1629675-1630183-1630538-","Gobert; DiVincenzo; Reid; McDaniels; Hyland",1610612739,"6.25",-8,18,8,11,"0.727",2,5,"0.4",0,0,"0.0",1,4,3,1,0,3,1610612739,1610612750
